year,reclat,reclong,GeoLocation
2002,21.07102,57.29485,"(21.071020, 57.294850)"
1998,21.0835,57.25275,"(21.083500, 57.252750)"
2002,20.004,56.76202,"(20.004000, 56.762020)"
2003,20.19485,57.2022,"(20.194850, 57.202200)"
2002,20.20125,56.96143,"(20.201250, 56.961430)"
2003,20.29502,56.50755,"(20.295020, 56.507550)"
2002,20.33168,57.2474,"(20.331680, 57.247400)"
2003,20.03577,57.22038,"(20.035770, 57.220380)"
2002,20.36858,56.88668,"(20.368580, 56.886680)"
2002,20.40277,57.0374,"(20.402770, 57.037400)"
2002,20.41437,57.06578,"(20.414370, 57.065780)"
2003,20.42087,57.35927,"(20.420870, 57.359270)"
2003,20.42422,56.56185,"(20.424220, 56.561850)"
2002,20.42742,57.10297,"(20.427420, 57.102970)"
2003,20.43342,56.58717,"(20.433420, 56.587170)"
2002,20.44247,57.23295,"(20.442470, 57.232950)"
2002,20.48407,56.9429,"(20.484070, 56.942900)"
2002,20.4853,57.21425,"(20.485300, 57.214250)"
2002,20.48933,57.40063,"(20.489330, 57.400630)"
2002,20.49042,57.39355,"(20.490420, 57.393550)"
2002,20.49133,57.36952,"(20.491330, 57.369520)"
2002,20.4935,57.25187,"(20.493500, 57.251870)"
2002,20.06035,56.94918,"(20.060350, 56.949180)"
2002,20.06255,56.95327,"(20.062550, 56.953270)"
2002,20.50052,57.27052,"(20.500520, 57.270520)"
2002,20.50222,57.37372,"(20.502220, 57.373720)"
2002,20.50772,57.15127,"(20.507720, 57.151270)"
2002,20.51168,57.31843,"(20.511680, 57.318430)"
2002,20.51322,57.36757,"(20.513220, 57.367570)"
2002,20.51677,57.3651,"(20.516770, 57.365100)"
2002,20.52627,57.38598,"(20.526270, 57.385980)"
2002,20.53975,57.30675,"(20.539750, 57.306750)"
2002,20.54182,57.19892,"(20.541820, 57.198920)"
2002,20.54373,57.1285,"(20.543730, 57.128500)"
2002,20.55362,57.32433,"(20.553620, 57.324330)"
2002,20.55617,57.31,"(20.556170, 57.310000)"
2003,20.55683,56.8474,"(20.556830, 56.847400)"
2002,20.56093,57.3326,"(20.560930, 57.332600)"
2002,20.56233,57.37607,"(20.562330, 57.376070)"
2003,20.56275,57.2857,"(20.562750, 57.285700)"
2002,20.56565,57.3583,"(20.565650, 57.358300)"
2002,20.568,57.37422,"(20.568000, 57.374220)"
2002,20.57268,57.36938,"(20.572680, 57.369380)"
2002,20.57935,57.1848,"(20.579350, 57.184800)"
2002,20.57965,57.18483,"(20.579650, 57.184830)"
2003,20.58103,57.40295,"(20.581030, 57.402950)"
2002,20.5828,57.36067,"(20.582800, 57.360670)"
2003,20.58298,57.3165,"(20.582980, 57.316500)"
2003,20.58747,57.35292,"(20.587470, 57.352920)"
2002,20.59093,57.19753,"(20.590930, 57.197530)"
2002,20.59637,57.16163,"(20.596370, 57.161630)"
2002,20.5989,57.02047,"(20.598900, 57.020470)"
2003,20.59958,57.37525,"(20.599580, 57.375250)"
2002,20.60063,57.15925,"(20.600630, 57.159250)"
2003,20.60505,57.32175,"(20.605050, 57.321750)"
2002,20.61327,57.33912,"(20.613270, 57.339120)"
2002,20.6227,56.94792,"(20.622700, 56.947920)"
2003,20.6361,57.2141,"(20.636100, 57.214100)"
2002,20.66843,57.15937,"(20.668430, 57.159370)"
2003,20.63642,57.28727,"(20.636420, 57.287270)"
2002,20.69528,57.18323,"(20.695280, 57.183230)"
2002,20.69617,57.1949,"(20.696170, 57.194900)"
2002,20.70653,57.18392,"(20.706530, 57.183920)"
2002,20.70713,57.18317,"(20.707130, 57.183170)"
2002,20.72205,57.21013,"(20.722050, 57.210130)"
2002,20.72628,57.15972,"(20.726280, 57.159720)"
2003,20.72777,57.18842,"(20.727770, 57.188420)"
2003,20.72918,57.189,"(20.729180, 57.189000)"
2002,20.76885,57.26002,"(20.768850, 57.260020)"
2003,20.78667,57.21405,"(20.786670, 57.214050)"
2003,20.79028,57.19408,"(20.790280, 57.194080)"
2002,20.8131,57.33018,"(20.813100, 57.330180)"
2002,20.94495,57.35585,"(20.944950, 57.355850)"
2002,20.10017,56.83775,"(20.100170, 56.837750)"
2002,20.16658,57.07545,"(20.166580, 57.075450)"
2002,21.26172,57.17887,"(21.261720, 57.178870)"
2003,21.04455,57.2735,"(21.044550, 57.273500)"
2002,21.0626,57.31252,"(21.062600, 57.312520)"
2001,21,57.2,"(21.000000, 57.200000)"
2004,20.99245,57.3233,"(20.992450, 57.323300)"
2004,21.04753,57.31763,"(21.047530, 57.317630)"
2004,21.11363,56.81103,"(21.113630, 56.811030)"
2004,21.0689,57.31327,"(21.068900, 57.313270)"
2004,21.00295,57.32363,"(21.002950, 57.323630)"
2004,20.52693,57.13433,"(20.526930, 57.134330)"
2004,20.5274,57.13517,"(20.527400, 57.135170)"
2004,21.00382,57.26387,"(21.003820, 57.263870)"
2004,21.07544,57.14703,"(21.075440, 57.147030)"
2004,20.6004,57.16395,"(20.600400, 57.163950)"
2004,20.60342,57.16427,"(20.603420, 57.164270)"
2004,20.60837,57.16007,"(20.608370, 57.160070)"
2004,21.04395,56.965,"(21.043950, 56.965000)"
2004,21.00987,57.03862,"(21.009870, 57.038620)"
2004,20.79367,57.17375,"(20.793670, 57.173750)"
2004,20.99838,57.31972,"(20.998380, 57.319720)"
2004,20.79087,57.18352,"(20.790870, 57.183520)"
2004,21.06858,57.30132,"(21.068580, 57.301320)"
2000,21.006556,57.334417,"(21.006556, 57.334417)"
2004,21.05613,57.29243,"(21.056130, 57.292430)"
2004,21.0596,57.28343,"(21.059600, 57.283430)"
2004,21.06242,57.2758,"(21.062420, 57.275800)"
2004,21.06985,57.26393,"(21.069850, 57.263930)"
2004,20.59833,57.16323,"(20.598330, 57.163230)"
2004,21.00825,57.3327,"(21.008250, 57.332700)"
2004,21.00295,57.32738,"(21.002950, 57.327380)"
2004,21.06417,57.29887,"(21.064170, 57.298870)"
2005,20.92767,57.28233,"(20.927670, 57.282330)"
2001,21.2,57.1,"(21.200000, 57.100000)"
2004,21.00167,57.31167,"(21.001670, 57.311670)"
2004,20.61167,56.755,"(20.611670, 56.755000)"
2004,20.68,56.815,"(20.680000, 56.815000)"
2004,21.01167,57.31167,"(21.011670, 57.311670)"
2004,21.01333,57.315,"(21.013330, 57.315000)"
2004,21.005,57.31167,"(21.005000, 57.311670)"
2004,20.995,57.32667,"(20.995000, 57.326670)"
2004,20.99833,57.31167,"(20.998330, 57.311670)"
2004,21.09,57.25833,"(21.090000, 57.258330)"
2004,21.075,57.26333,"(21.075000, 57.263330)"
2004,21.09833,57.27833,"(21.098330, 57.278330)"
2005,21.06,57.29667,"(21.060000, 57.296670)"
2001,20.99667,57.33,"(20.996670, 57.330000)"
2002,20.99667,57.31667,"(20.996670, 57.316670)"
2004,21.005,57.325,"(21.005000, 57.325000)"
2004,21.00833,57.31,"(21.008330, 57.310000)"
2004,20.53578,56.6709,"(20.535780, 56.670900)"
2004,20.5429,56.63808,"(20.542900, 56.638080)"
2004,21.07694,57.26972,"(21.076940, 57.269720)"
2003,20.52808,56.6753,"(20.528080, 56.675300)"
2003,20.03577,57.22038,"(20.035770, 57.220380)"
2003,20.19485,57.2022,"(20.194850, 57.202200)"
2005,20.06413,56.5339,"(20.064130, 56.533900)"
2005,21.00345,57.15368,"(21.003450, 57.153680)"
2005,20.91022,56.90228,"(20.910220, 56.902280)"
2005,20.91422,56.8861,"(20.914220, 56.886100)"
2005,20.91212,56.84697,"(20.912120, 56.846970)"
2005,21.00572,57.03185,"(21.005720, 57.031850)"
2005,20.0093,56.50733,"(20.009300, 56.507330)"
2005,19.99733,56.5352,"(19.997330, 56.535200)"
2005,19.99653,56.5261,"(19.996530, 56.526100)"
2005,19.99702,56.51212,"(19.997020, 56.512120)"
2005,20.04303,56.57788,"(20.043030, 56.577880)"
2005,20.27962,56.50845,"(20.279620, 56.508450)"
2005,20.26508,56.503,"(20.265080, 56.503000)"
2005,20.884,56.99377,"(20.884000, 56.993770)"
2005,20.92243,56.88685,"(20.922430, 56.886850)"
2005,20.86885,56.66468,"(20.868850, 56.664680)"
2005,20.84918,56.94902,"(20.849180, 56.949020)"
2005,21.01332,57.09173,"(21.013320, 57.091730)"
2005,21.26852,57.31615,"(21.268520, 57.316150)"
2005,20.93015,57.14505,"(20.930150, 57.145050)"
2005,20.92558,57.12225,"(20.925580, 57.122250)"
2001,21.08477,57.27598,"(21.084770, 57.275980)"
2001,21.08453,57.29322,"(21.084530, 57.293220)"
2001,21.05525,57.26902,"(21.055250, 57.269020)"
2001,21.07652,57.29588,"(21.076520, 57.295880)"
2001,21.0769,57.29693,"(21.076900, 57.296930)"
2001,21.05525,57.25815,"(21.055250, 57.258150)"
2001,21.06637,57.2648,"(21.066370, 57.264800)"
2001,21.08908,57.27265,"(21.089080, 57.272650)"
2001,21.09352,57.27558,"(21.093520, 57.275580)"
2001,21.09807,57.28043,"(21.098070, 57.280430)"
2001,21.08997,57.29492,"(21.089970, 57.294920)"
2007,21.09905,57.26767,"(21.099050, 57.267670)"
2007,20.545,56.67417,"(20.545000, 56.674170)"
2007,20.55157,56.68308,"(20.551570, 56.683080)"
2007,20.55088,56.68353,"(20.550880, 56.683530)"
2007,20.54122,56.68055,"(20.541220, 56.680550)"
2007,20.53877,56.67408,"(20.538770, 56.674080)"
2007,20.5318,56.6687,"(20.531800, 56.668700)"
2007,20.53217,56.67183,"(20.532170, 56.671830)"
2007,20.53072,56.67097,"(20.530720, 56.670970)"
2007,20.55037,56.6854,"(20.550370, 56.685400)"
2007,20.545,56.67333,"(20.545000, 56.673330)"
2006,21.04,57.315,"(21.040000, 57.315000)"
2006,20.8825,57.35723,"(20.882500, 57.357230)"
2006,20.79325,57.35065,"(20.793250, 57.350650)"
2006,20.59517,56.83023,"(20.595170, 56.830230)"
2006,20.47928,56.82898,"(20.479280, 56.828980)"
2006,20.47928,56.75442,"(20.479280, 56.754420)"
2006,20.47955,56.74435,"(20.479550, 56.744350)"
2006,20.43822,56.70383,"(20.438220, 56.703830)"
2006,20.33928,56.56445,"(20.339280, 56.564450)"
2008,20.01585,56.55805,"(20.015850, 56.558050)"
2008,20.02557,56.55827,"(20.025570, 56.558270)"
2008,20.0136,56.55787,"(20.013600, 56.557870)"
2008,20.097,56.62447,"(20.097000, 56.624470)"
2008,20.15998,56.64625,"(20.159980, 56.646250)"
2003,20.99782,57.29495,"(20.997820, 57.294950)"
2003,20.9964,57.28787,"(20.996400, 57.287870)"
2001,21.08787,56.94128,"(21.087870, 56.941280)"
2002,20.51132,57.29287,"(20.511320, 57.292870)"
2002,20.38612,56.93883,"(20.386120, 56.938830)"
2002,20.05168,56.50583,"(20.051680, 56.505830)"
2002,20.09742,56.62852,"(20.097420, 56.628520)"
2002,20.16558,56.62803,"(20.165580, 56.628030)"
2002,20.2454,56.51588,"(20.245400, 56.515880)"
2005,20.01022,56.52188,"(20.010220, 56.521880)"
2007,20.92257,57.13617,"(20.922570, 57.136170)"
2007,20.25523,56.54143,"(20.255230, 56.541430)"
2007,20.3953,56.58882,"(20.395300, 56.588820)"
2007,20.4429,56.65422,"(20.442900, 56.654220)"
2007,20.44538,56.65542,"(20.445380, 56.655420)"
2007,20.59788,56.97882,"(20.597880, 56.978820)"
2008,20.78617,57.14967,"(20.786170, 57.149670)"
2008,21.27632,57.11877,"(21.276320, 57.118770)"
2008,21.2921,57.178,"(21.292100, 57.178000)"
2008,20.95935,56.9719,"(20.959350, 56.971900)"
2008,20.27317,56.63413,"(20.273170, 56.634130)"
2008,20.2926,56.64225,"(20.292600, 56.642250)"
2008,21.26845,57.12872,"(21.268450, 57.128720)"
2009,20.53333,57.3,"(20.533330, 57.300000)"
2008,20.19867,56.80917,"(20.198670, 56.809170)"
2008,20.7025,57.11117,"(20.702500, 57.111170)"
2009,20.52783,57.4045,"(20.527830, 57.404500)"
2009,20.21167,56.60467,"(20.211670, 56.604670)"
2009,20.532,57.335,"(20.532000, 57.335000)"
2009,20.76467,57.26967,"(20.764670, 57.269670)"
2009,20.12617,56.56283,"(20.126170, 56.562830)"
2009,20.78533,57.26867,"(20.785330, 57.268670)"
2009,20.53,57.367,"(20.530000, 57.367000)"
2010,20.61667,57.03333,"(20.616670, 57.033330)"
2010,20.38333,56.76667,"(20.383330, 56.766670)"
2009,20.564,56.6655,"(20.564000, 56.665500)"
2009,21.25452,56.503,"(21.254520, 56.503000)"
2009,21.28998,56.58092,"(21.289980, 56.580920)"
2009,21.20007,56.7355,"(21.200070, 56.735500)"
2009,21.01217,56.77957,"(21.012170, 56.779570)"
2009,20.9393,56.9045,"(20.939300, 56.904500)"
2009,20.89607,56.92607,"(20.896070, 56.926070)"
2009,20.90623,56.94885,"(20.906230, 56.948850)"
2009,20.12538,56.55335,"(20.125380, 56.553350)"
2009,20.71282,57.12162,"(20.712820, 57.121620)"
2009,20.72722,57.10742,"(20.727220, 57.107420)"
2009,20.35648,56.54885,"(20.356480, 56.548850)"
2009,20.35638,56.55142,"(20.356380, 56.551420)"
2009,20.37153,56.51082,"(20.371530, 56.510820)"
2009,20.37165,56.51017,"(20.371650, 56.510170)"
2009,20.42087,56.50033,"(20.420870, 56.500330)"
2009,20.40432,56.64205,"(20.404320, 56.642050)"
2009,20.40702,56.65228,"(20.407020, 56.652280)"
2009,20.41533,56.6655,"(20.415330, 56.665500)"
2009,21.03712,57.2311,"(21.037120, 57.231100)"
2006,20.9645,56.72033,"(20.964500, 56.720330)"
2010,20.52596,56.79725,"(20.525960, 56.797250)"
2010,20.03024,56.64801,"(20.030240, 56.648010)"
2002,21.00633,57.32183,"(21.006330, 57.321830)"
2010,20.13452,56.58977,"(20.134520, 56.589770)"
2010,20.26653,56.51653,"(20.266530, 56.516530)"
2010,20.3806,56.59342,"(20.380600, 56.593420)"
2010,20.40138,56.63825,"(20.401380, 56.638250)"
2010,20.53738,56.98917,"(20.537380, 56.989170)"
2011,20.39561,56.63589,"(20.395610, 56.635890)"
2011,21.10707,57.04363,"(21.107070, 57.043630)"
2011,21.0597,57.27632,"(21.059700, 57.276320)"
2011,21.05918,57.2762,"(21.059180, 57.276200)"
2011,20.76578,57.28332,"(20.765780, 57.283320)"
2011,20.51228,57.28327,"(20.512280, 57.283270)"
2011,20.51182,57.28693,"(20.511820, 57.286930)"
2011,20.38848,57.00298,"(20.388480, 57.002980)"
2002,20.53812,56.66567,"(20.538120, 56.665670)"
2011,20.59947,57.14294,"(20.599470, 57.142940)"
2011,20.09977,56.70507,"(20.099770, 56.705070)"
2011,20.23798,56.93035,"(20.237980, 56.930350)"
2011,20.50483,56.83407,"(20.504830, 56.834070)"
2011,20.4247,56.65013,"(20.424700, 56.650130)"
2011,20.77045,57.08912,"(20.770450, 57.089120)"
2010,20.59627,57.15917,"(20.596270, 57.159170)"
2010,20.0992,56.59838,"(20.099200, 56.598380)"
2010,20.24095,56.6424,"(20.240950, 56.642400)"
2010,20.05132,56.59222,"(20.051320, 56.592220)"
2011,21.04035,57.04358,"(21.040350, 57.043580)"
,20.17417,56.51111,"(20.174170, 56.511110)"
2004,21.06733,57.26767,"(21.067330, 57.267670)"
1910,-32.08333,21.33333,"(-32.083330, 21.333330)"
1850,53.4,18.45,"(53.400000, 18.450000)"
1905,38.46667,-100.93333,"(38.466670, -100.933330)"
1998,-87.03333,-148,"(-87.033330, -148.000000)"
1998,-87.03333,-148,"(-87.033330, -148.000000)"
1998,-87.03333,-148,"(-87.033330, -148.000000)"
1867,36.76667,-86.16667,"(36.766670, -86.166670)"
1937,32.5,-101,"(32.500000, -101.000000)"
1962,32.93333,-102.58333,"(32.933330, -102.583330)"
1976,32.91722,-102.5,"(32.917220, -102.500000)"
1989,32.98333,-102.56667,"(32.983330, -102.566670)"
1847,52.26667,15.55,"(52.266670, 15.550000)"
1991,-30.58333,125.21667,"(-30.583330, 125.216670)"
2002,20.81833,12.97333,"(20.818330, 12.973330)"
1956,39.36667,-100.63333,"(39.366670, -100.633330)"
1941,39.3,-102.83333,"(39.300000, -102.833330)"
1991,39.27667,-102.88667,"(39.276670, -102.886670)"
1900,49.75,14.41667,"(49.750000, 14.416670)"
1960,39.53333,-100.56667,"(39.533330, -100.566670)"
1949,35.28333,-112.86667,"(35.283330, -112.866670)"
1906,32.4,-87,"(32.400000, -87.000000)"
1961,32.68333,-102.61667,"(32.683330, -102.616670)"
1965,32.54333,-102.705,"(32.543330, -102.705000)"
1967,32.55,-102.39167,"(32.550000, -102.391670)"
1976,32.71667,-102.65,"(32.716670, -102.650000)"
1977,32.71667,-102.65,"(32.716670, -102.650000)"
2008,32.70038,-102.67268,"(32.700380, -102.672680)"
1999,32.71667,-102.65,"(32.716670, -102.650000)"
1976,32.71667,-102.65,"(32.716670, -102.650000)"
1976,32.71667,-102.65,"(32.716670, -102.650000)"
1936,39.83333,-96.06667,"(39.833330, -96.066670)"
1850,42.91667,-76.78333,"(42.916670, -76.783330)"
1923,41.78333,-84.18333,"(41.783330, -84.183330)"
1875,-24.55,-69.06667,"(-24.550000, -69.066670)"
1977,34.26889,-101.64722,"(34.268890, -101.647220)"
2001,-19.36775,-66.96787,"(-19.367750, -66.967870)"
1965,60.5,57,"(60.500000, 57.000000)"
1967,62.9,152.43333,"(62.900000, 152.433330)"
1940,37.2375,-92.78694,"(37.237500, -92.786940)"
1933,32.4,-102.58333,"(32.400000, -102.583330)"
2005,30.55383,57.78417,"(30.553830, 57.784170)"
2000,18.185,55.11,"(18.185000, 55.110000)"
2000,18.70728,55.72135,"(18.707280, 55.721350)"
2001,18.18233,55.50183,"(18.182330, 55.501830)"
2001,18.18233,55.50183,"(18.182330, 55.501830)"
1998,18.21432,55.71322,"(18.214320, 55.713220)"
1998,18.44728,55.92163,"(18.447280, 55.921630)"
1998,18.52632,55.93298,"(18.526320, 55.932980)"
2009,18.86795,55.45073,"(18.867950, 55.450730)"
2009,18.87253,55.47592,"(18.872530, 55.475920)"
2009,18.88868,55.43785,"(18.888680, 55.437850)"
2009,18.90015,55.59347,"(18.900150, 55.593470)"
2009,18.94255,55.63143,"(18.942550, 55.631430)"
2009,18.98645,55.58648,"(18.986450, 55.586480)"
2009,18.99932,55.49522,"(18.999320, 55.495220)"
2011,18.974,55.089,"(18.974000, 55.089000)"
2011,18.65148,55.14188,"(18.651480, 55.141880)"
2011,18.65388,55.1467,"(18.653880, 55.146700)"
2011,18.89837,55.58187,"(18.898370, 55.581870)"
2011,18.911,55.5569,"(18.911000, 55.556900)"
2011,18.91123,55.55702,"(18.911230, 55.557020)"
1936,33.7,-101.93333,"(33.700000, -101.933330)"
1957,42.5,114,"(42.500000, 114.000000)"
1983,38.77083,-101.79833,"(38.770830, -101.798330)"
1937,39.53333,-103.33333,"(39.533330, -103.333330)"
2010,0,0,"(0.000000, 0.000000)"
1999,34.125,-115.56333,"(34.125000, -115.563330)"
1999,34.125,-115.56333,"(34.125000, -115.563330)"
1969,35.765,140.41,"(35.765000, 140.410000)"
1962,38.7,-100.35,"(38.700000, -100.350000)"
1869,38.66667,-120.93333,"(38.666670, -120.933330)"
1890,36.7,137.36667,"(36.700000, 137.366670)"
1915,39.5,140.2,"(39.500000, 140.200000)"
2001,18.508,53.98733,"(18.508000, 53.987330)"
2001,18.5875,53.91417,"(18.587500, 53.914170)"
2000,18.5695,53.91017,"(18.569500, 53.910170)"
2001,18.58433,53.91367,"(18.584330, 53.913670)"
2001,18.46617,53.83417,"(18.466170, 53.834170)"
2000,18.415,53.98833,"(18.415000, 53.988330)"
2001,18.2925,53.5675,"(18.292500, 53.567500)"
2002,18.54167,53.99833,"(18.541670, 53.998330)"
2001,18.56333,53.92667,"(18.563330, 53.926670)"
2001,18.55,53.97,"(18.550000, 53.970000)"
2001,18.55833,53.91333,"(18.558330, 53.913330)"
2002,18.56167,53.97167,"(18.561670, 53.971670)"
2004,18.49167,53.88167,"(18.491670, 53.881670)"
2004,18.32883,53.886,"(18.328830, 53.886000)"
2001,18.54908,53.9229,"(18.549080, 53.922900)"
2001,18.4384,53.96892,"(18.438400, 53.968920)"
2001,18.42322,53.60905,"(18.423220, 53.609050)"
2001,18.53733,53.93312,"(18.537330, 53.933120)"
2001,18.5475,53.8935,"(18.547500, 53.893500)"
2001,18.55927,53.89155,"(18.559270, 53.891550)"
2001,18.60453,53.88757,"(18.604530, 53.887570)"
1998,18.1672,53.84555,"(18.167200, 53.845550)"
1998,18.55287,53.98743,"(18.552870, 53.987430)"
1998,18.55473,53.99687,"(18.554730, 53.996870)"
1998,18.1074,53.8319,"(18.107400, 53.831900)"
1998,18.12303,53.75478,"(18.123030, 53.754780)"
1998,18.1413,53.91205,"(18.141300, 53.912050)"
1998,18.14277,53.80753,"(18.142770, 53.807530)"
1998,18.1501,53.80047,"(18.150100, 53.800470)"
1998,18.1536,53.77487,"(18.153600, 53.774870)"
2003,18.21335,53.84675,"(18.213350, 53.846750)"
2003,18.041,53.69267,"(18.041000, 53.692670)"
2002,18.34725,53.7477,"(18.347250, 53.747700)"
2003,18.42062,54.05058,"(18.420620, 54.050580)"
2003,18.42957,54.04127,"(18.429570, 54.041270)"
2002,18.50755,53.99325,"(18.507550, 53.993250)"
2002,18.54202,53.93747,"(18.542020, 53.937470)"
2002,18.54588,53.93378,"(18.545880, 53.933780)"
2002,18.54723,53.95703,"(18.547230, 53.957030)"
2002,18.54777,53.95012,"(18.547770, 53.950120)"
2002,18.55282,53.9355,"(18.552820, 53.935500)"
2003,18.57452,53.8161,"(18.574520, 53.816100)"
2003,18.59243,53.81247,"(18.592430, 53.812470)"
2003,18.15317,53.84195,"(18.153170, 53.841950)"
2005,18.15169,53.94822,"(18.151690, 53.948220)"
2005,18.54864,53.9505,"(18.548640, 53.950500)"
2005,18.54744,53.99428,"(18.547440, 53.994280)"
2005,18.54747,53.99986,"(18.547470, 53.999860)"
2002,18.20355,53.81112,"(18.203550, 53.811120)"
2002,18.62618,53.91583,"(18.626180, 53.915830)"
2002,18.6262,53.9156,"(18.626200, 53.915600)"
2002,18.52173,53.80392,"(18.521730, 53.803920)"
2002,18.55185,53.90912,"(18.551850, 53.909120)"
2002,18.54353,53.97635,"(18.543530, 53.976350)"
2001,18.19152,53.8129,"(18.191520, 53.812900)"
2001,18.19028,53.80828,"(18.190280, 53.808280)"
2001,18.19232,53.80368,"(18.192320, 53.803680)"
2001,18.65415,53.92847,"(18.654150, 53.928470)"
2001,18.18898,53.80485,"(18.188980, 53.804850)"
2001,18.65213,53.92715,"(18.652130, 53.927150)"
2007,18.24983,53.99637,"(18.249830, 53.996370)"
2007,18.25095,53.99868,"(18.250950, 53.998680)"
2007,18.25285,53.99867,"(18.252850, 53.998670)"
2007,18.25373,53.99875,"(18.253730, 53.998750)"
2007,18.25375,53.99863,"(18.253750, 53.998630)"
2007,18.25438,53.99838,"(18.254380, 53.998380)"
2007,18.25305,53.99552,"(18.253050, 53.995520)"
2007,18.25423,53.998,"(18.254230, 53.998000)"
2007,18.25465,53.99447,"(18.254650, 53.994470)"
2007,18.25862,53.99213,"(18.258620, 53.992130)"
2007,18.25873,53.9932,"(18.258730, 53.993200)"
2007,18.25872,53.9932,"(18.258720, 53.993200)"
2007,18.25868,53.99323,"(18.258680, 53.993230)"
2007,18.25795,53.99355,"(18.257950, 53.993550)"
2007,18.25795,53.99342,"(18.257950, 53.993420)"
2007,18.25805,53.99318,"(18.258050, 53.993180)"
2007,18.25813,53.99317,"(18.258130, 53.993170)"
2007,18.25802,53.99347,"(18.258020, 53.993470)"
2007,18.25818,53.99313,"(18.258180, 53.993130)"
2007,18.25838,53.99282,"(18.258380, 53.992820)"
2007,18.25875,53.99245,"(18.258750, 53.992450)"
2007,18.25942,53.99298,"(18.259420, 53.992980)"
2007,18.25883,53.99285,"(18.258830, 53.992850)"
2007,18.25902,53.99177,"(18.259020, 53.991770)"
2007,18.25932,53.99108,"(18.259320, 53.991080)"
2007,18.25432,53.99733,"(18.254320, 53.997330)"
2007,18.25435,53.99495,"(18.254350, 53.994950)"
2007,18.25393,53.99697,"(18.253930, 53.996970)"
2007,18.254,53.99872,"(18.254000, 53.998720)"
2007,18.25387,53.99783,"(18.253870, 53.997830)"
2007,18.25147,53.99885,"(18.251470, 53.998850)"
2007,18.25145,53.99693,"(18.251450, 53.996930)"
2007,18.2517,53.9981,"(18.251700, 53.998100)"
2007,18.25222,53.99795,"(18.252220, 53.997950)"
2007,18.25188,53.998,"(18.251880, 53.998000)"
2007,18.25087,53.99695,"(18.250870, 53.996950)"
2007,18.25072,53.99667,"(18.250720, 53.996670)"
2007,18.25217,53.99737,"(18.252170, 53.997370)"
2007,18.25398,53.99522,"(18.253980, 53.995220)"
